observableId	preequilibrationConditionId	simulationConditionId	measurement	measurementUnit	time	timeUnit	observableParameters	noiseParameters
y_gut_observable		model0_data0	1.0	mmole/l	0.0	second		
y_gut_observable		model0_data0	0.9877218467346686	mmole/l	0.1	second		
y_gut_observable		model0_data0	0.9755944323299671	mmole/l	0.2	second		
y_gut_observable		model0_data0	0.9636159199870933	mmole/l	0.30000000000000004	second		
y_gut_observable		model0_data0	0.9517844817695774	mmole/l	0.4	second		
y_gut_observable		model0_data0	0.9400983120403221	mmole/l	0.5	second		
y_gut_observable		model0_data0	0.9285556268269798	mmole/l	0.6000000000000001	second		
y_gut_observable		model0_data0	0.9171546645361298	mmole/l	0.7000000000000001	second		
y_gut_observable		model0_data0	0.905893685205917	mmole/l	0.8	second		
y_gut_observable		model0_data0	0.8947709700708435	mmole/l	0.9	second		
y_gut_observable		model0_data0	0.8837848214828586	mmole/l	1.0	second		
y_gut_observable		model0_data0	0.8729335626641954	mmole/l	1.1	second		
y_gut_observable		model0_data0	0.8622155374414765	mmole/l	1.2000000000000002	second		
y_gut_observable		model0_data0	0.8516291099581054	mmole/l	1.3	second		
y_gut_observable		model0_data0	0.8411726644211487	mmole/l	1.4000000000000001	second		
y_gut_observable		model0_data0	0.8308446048779875	mmole/l	1.5	second		
y_gut_observable		model0_data0	0.8206433549840593	mmole/l	1.6	second		
y_gut_observable		model0_data0	0.8105673577535246	mmole/l	1.7000000000000002	second		
y_gut_observable		model0_data0	0.8006150753139424	mmole/l	1.8	second		
y_gut_observable		model0_data0	0.7907849886761663	mmole/l	1.9000000000000001	second		
y_gut_observable		model0_data0	0.7810755974975061	mmole/l	2.0	second		
y_gut_observable		model0_data0	0.771485419861124	mmole/l	2.1	second		
y_gut_observable		model0_data0	0.7620129920390704	mmole/l	2.2	second		
y_gut_observable		model0_data0	0.7526568682802912	mmole/l	2.3000000000000003	second		
y_gut_observable		model0_data0	0.7434156205843968	mmole/l	2.4000000000000004	second		
y_gut_observable		model0_data0	0.7342878384811149	mmole/l	2.5	second		
y_gut_observable		model0_data0	0.7252721288242082	mmole/l	2.6	second		
y_gut_observable		model0_data0	0.7163671155666615	mmole/l	2.7	second		
y_gut_observable		model0_data0	0.707571439560513	mmole/l	2.8000000000000003	second		
y_gut_observable		model0_data0	0.6988837583588288	mmole/l	2.9000000000000004	second		
y_gut_observable		model0_data0	0.690302745977493	mmole/l	3.0	second		
y_gut_observable		model0_data0	0.6818270927130015	mmole/l	3.1	second		
y_gut_observable		model0_data0	0.6734555049830919	mmole/l	3.2	second		
y_gut_observable		model0_data0	0.6651867049996305	mmole/l	3.3000000000000003	second		
y_gut_observable		model0_data0	0.6570194307573235	mmole/l	3.4000000000000004	second		
y_gut_observable		model0_data0	0.6489524356915397	mmole/l	3.5	second		
y_gut_observable		model0_data0	0.6409844885140099	mmole/l	3.6	second		
y_gut_observable		model0_data0	0.6331143731609439	mmole/l	3.7	second		
y_gut_observable		model0_data0	0.6253408883839734	mmole/l	3.8000000000000003	second		
y_gut_observable		model0_data0	0.6176628477522731	mmole/l	3.9000000000000004	second		
y_gut_observable		model0_data0	0.610079079401299	mmole/l	4.0	second		
y_gut_observable		model0_data0	0.6025884258116684	mmole/l	4.1000000000000005	second		
y_gut_observable		model0_data0	0.5951897437470991	mmole/l	4.2	second		
y_gut_observable		model0_data0	0.5878819039376099	mmole/l	4.3	second		
y_gut_observable		model0_data0	0.5806637910115776	mmole/l	4.4	second		
y_gut_observable		model0_data0	0.5735343033072476	mmole/l	4.5	second		
y_gut_observable		model0_data0	0.5664923526306924	mmole/l	4.6000000000000005	second		
y_gut_observable		model0_data0	0.5595368643192656	mmole/l	4.7	second		
y_gut_observable		model0_data0	0.5526667767230271	mmole/l	4.800000000000001	second		
y_gut_observable		model0_data0	0.5458810412264449	mmole/l	4.9	second		
y_gut_observable		model0_data0	0.5391786220481306	mmole/l	5.0	second		
y_gut_observable		model0_data0	0.53255849661365	mmole/l	5.1000000000000005	second		
y_gut_observable		model0_data0	0.5260196542574904	mmole/l	5.2	second		
y_gut_observable		model0_data0	0.5195610968499091	mmole/l	5.300000000000001	second		
y_gut_observable		model0_data0	0.5131818385015167	mmole/l	5.4	second		
y_gut_observable		model0_data0	0.506880906136688	mmole/l	5.5	second		
y_gut_observable		model0_data0	0.500657337679689	mmole/l	5.6000000000000005	second		
y_gut_observable		model0_data0	0.4945101831132375	mmole/l	5.7	second		
y_gut_observable		model0_data0	0.48843850411735806	mmole/l	5.800000000000001	second		
y_gut_observable		model0_data0	0.4824413744897427	mmole/l	5.9	second		
y_gut_observable		model0_data0	0.47651787858142947	mmole/l	6.0	second		
y_gut_observable		model0_data0	0.4706671122215828	mmole/l	6.1000000000000005	second		
y_gut_observable		model0_data0	0.4648881823932394	mmole/l	6.2	second		
y_gut_observable		model0_data0	0.4591802074018265	mmole/l	6.300000000000001	second		
y_gut_observable		model0_data0	0.45354231585078436	mmole/l	6.4	second		
y_gut_observable		model0_data0	0.44797364719177163	mmole/l	6.5	second		
y_gut_observable		model0_data0	0.44247335149953804	mmole/l	6.6000000000000005	second		
y_gut_observable		model0_data0	0.43704058950509445	mmole/l	6.7	second		
y_gut_observable		model0_data0	0.4316745318665428	mmole/l	6.800000000000001	second		
y_gut_observable		model0_data0	0.4263743595170527	mmole/l	6.9	second		
y_gut_observable		model0_data0	0.42113926352796216	mmole/l	7.0	second		
y_gut_observable		model0_data0	0.4159684450871511	mmole/l	7.1000000000000005	second		
y_gut_observable		model0_data0	0.41086111481901294	mmole/l	7.2	second		
y_gut_observable		model0_data0	0.4058164931281759	mmole/l	7.300000000000001	second		
y_gut_observable		model0_data0	0.4008338101109008	mmole/l	7.4	second		
y_gut_observable		model0_data0	0.39591230546795253	mmole/l	7.5	second		
y_gut_observable		model0_data0	0.391051227867472	mmole/l	7.6000000000000005	second		
y_gut_observable		model0_data0	0.38624983529753437	mmole/l	7.7	second		
y_gut_observable		model0_data0	0.3815073951665365	mmole/l	7.800000000000001	second		
y_gut_observable		model0_data0	0.37682318397985093	mmole/l	7.9	second		
y_gut_observable		model0_data0	0.37219648653265586	mmole/l	8.0	second		
y_gut_observable		model0_data0	0.36762659656592506	mmole/l	8.1	second		
y_gut_observable		model0_data0	0.3631128164033508	mmole/l	8.200000000000001	second		
y_gut_observable		model0_data0	0.35865445682393376	mmole/l	8.3	second		
y_gut_observable		model0_data0	0.35425083830988996	mmole/l	8.4	second		
y_gut_observable		model0_data0	0.34990128922472713	mmole/l	8.5	second		
y_gut_observable		model0_data0	0.3456051448641329	mmole/l	8.6	second		
y_gut_observable		model0_data0	0.3413617492720956	mmole/l	8.700000000000001	second		
y_gut_observable		model0_data0	0.3371704544193686	mmole/l	8.8	second		
y_gut_observable		model0_data0	0.3330306200820072	mmole/l	8.9	second		
y_gut_observable		model0_data0	0.3289416162069222	mmole/l	9.0	second		
y_gut_observable		model0_data0	0.3249028188693821	mmole/l	9.1	second		
y_gut_observable		model0_data0	0.3209136105743615	mmole/l	9.200000000000001	second		
y_gut_observable		model0_data0	0.31697338219661975	mmole/l	9.3	second		
y_gut_observable		model0_data0	0.31308153198463357	mmole/l	9.4	second		
y_gut_observable		model0_data0	0.3092374654509636	mmole/l	9.5	second		
y_gut_observable		model0_data0	0.30544059788824507	mmole/l	9.600000000000001	second		
y_gut_observable		model0_data0	0.3016903494683003	mmole/l	9.700000000000001	second		
y_gut_observable		model0_data0	0.29798614707396304	mmole/l	9.8	second		
y_gut_observable		model0_data0	0.29432742518070015	mmole/l	9.9	second		
y_gut_observable		model0_data0	0.2907136251414834	mmole/l	10.0	second		
y_cent_observable		model0_data0	0.0	mmole/l	0.0	second		
y_cent_observable		model0_data0	0.010787987409416581	mmole/l	0.1	second		
y_cent_observable		model0_data0	0.018995313549225575	mmole/l	0.2	second		
y_cent_observable		model0_data0	0.025293391680677783	mmole/l	0.30000000000000004	second		
y_cent_observable		model0_data0	0.030171042884878065	mmole/l	0.4	second		
y_cent_observable		model0_data0	0.03398577022838504	mmole/l	0.5	second		
y_cent_observable		model0_data0	0.03700172334099613	mmole/l	0.6000000000000001	second		
y_cent_observable		model0_data0	0.0394113760993263	mmole/l	0.7000000000000001	second		
y_cent_observable		model0_data0	0.04135654433418078	mmole/l	0.8	second		
y_cent_observable		model0_data0	0.04294289212332754	mmole/l	0.9	second		
y_cent_observable		model0_data0	0.04424903168596105	mmole/l	1.0	second		
y_cent_observable		model0_data0	0.04533271613342705	mmole/l	1.1	second		
y_cent_observable		model0_data0	0.04623694964703218	mmole/l	1.2000000000000002	second		
y_cent_observable		model0_data0	0.04699414687291169	mmole/l	1.3	second		
y_cent_observable		model0_data0	0.0476295630068838	mmole/l	1.4000000000000001	second		
y_cent_observable		model0_data0	0.04816271334808713	mmole/l	1.5	second		
y_cent_observable		model0_data0	0.04860842102135589	mmole/l	1.6	second		
y_cent_observable		model0_data0	0.04897802493265496	mmole/l	1.7000000000000002	second		
y_cent_observable		model0_data0	0.04928053509431182	mmole/l	1.8	second		
y_cent_observable		model0_data0	0.049523160503923	mmole/l	1.9000000000000001	second		
y_cent_observable		model0_data0	0.04971218816399396	mmole/l	2.0	second		
y_cent_observable		model0_data0	0.04985238100261335	mmole/l	2.1	second		
y_cent_observable		model0_data0	0.04994840006272996	mmole/l	2.2	second		
y_cent_observable		model0_data0	0.05000401762128227	mmole/l	2.3000000000000003	second		
y_cent_observable		model0_data0	0.05002254015167315	mmole/l	2.4000000000000004	second		
y_cent_observable		model0_data0	0.050006843128836125	mmole/l	2.5	second		
y_cent_observable		model0_data0	0.04995937934208361	mmole/l	2.6	second		
y_cent_observable		model0_data0	0.04988235686553749	mmole/l	2.7	second		
y_cent_observable		model0_data0	0.049777823466502676	mmole/l	2.8000000000000003	second		
y_cent_observable		model0_data0	0.04964761805728415	mmole/l	2.9000000000000004	second		
y_cent_observable		model0_data0	0.04949359542983056	mmole/l	3.0	second		
y_cent_observable		model0_data0	0.04931752990934414	mmole/l	3.1	second		
y_cent_observable		model0_data0	0.04912087330639344	mmole/l	3.2	second		
y_cent_observable		model0_data0	0.048905517135603774	mmole/l	3.3000000000000003	second		
y_cent_observable		model0_data0	0.048672615190076075	mmole/l	3.4000000000000004	second		
y_cent_observable		model0_data0	0.0484234780203291	mmole/l	3.5	second		
y_cent_observable		model0_data0	0.048159448627497194	mmole/l	3.6	second		
y_cent_observable		model0_data0	0.04788146073478009	mmole/l	3.7	second		
y_cent_observable		model0_data0	0.04759053077415197	mmole/l	3.8000000000000003	second		
y_cent_observable		model0_data0	0.0472876944707803	mmole/l	3.9000000000000004	second		
y_cent_observable		model0_data0	0.04697397558338482	mmole/l	4.0	second		
y_cent_observable		model0_data0	0.04665026119515722	mmole/l	4.1000000000000005	second		
y_cent_observable		model0_data0	0.04631729787444411	mmole/l	4.2	second		
y_cent_observable		model0_data0	0.04597592103523064	mmole/l	4.3	second		
y_cent_observable		model0_data0	0.045626887484139136	mmole/l	4.4	second		
y_cent_observable		model0_data0	0.0452709155311701	mmole/l	4.5	second		
y_cent_observable		model0_data0	0.04490870411498176	mmole/l	4.6000000000000005	second		
y_cent_observable		model0_data0	0.044540833013282675	mmole/l	4.7	second		
y_cent_observable		model0_data0	0.04416793273340148	mmole/l	4.800000000000001	second		
y_cent_observable		model0_data0	0.04379059084933455	mmole/l	4.9	second		
y_cent_observable		model0_data0	0.04340937200584709	mmole/l	5.0	second		
y_cent_observable		model0_data0	0.043024639957139656	mmole/l	5.1000000000000005	second		
y_cent_observable		model0_data0	0.04263693579569243	mmole/l	5.2	second		
y_cent_observable		model0_data0	0.042246715426723556	mmole/l	5.300000000000001	second		
y_cent_observable		model0_data0	0.0418544083718811	mmole/l	5.4	second		
y_cent_observable		model0_data0	0.04146031214691947	mmole/l	5.5	second		
y_cent_observable		model0_data0	0.0410648370200604	mmole/l	5.6000000000000005	second		
y_cent_observable		model0_data0	0.040668329184538166	mmole/l	5.7	second		
y_cent_observable		model0_data0	0.04027111145611981	mmole/l	5.800000000000001	second		
y_cent_observable		model0_data0	0.03987344871068202	mmole/l	5.9	second		
y_cent_observable		model0_data0	0.03947563909088524	mmole/l	6.0	second		
y_cent_observable		model0_data0	0.0390779474787244	mmole/l	6.1000000000000005	second		
y_cent_observable		model0_data0	0.03868062055574537	mmole/l	6.2	second		
y_cent_observable		model0_data0	0.03828387576777275	mmole/l	6.300000000000001	second		
y_cent_observable		model0_data0	0.03788793764036986	mmole/l	6.4	second		
y_cent_observable		model0_data0	0.03749301159290466	mmole/l	6.5	second		
y_cent_observable		model0_data0	0.03709928633782619	mmole/l	6.6000000000000005	second		
y_cent_observable		model0_data0	0.036706924317491216	mmole/l	6.7	second		
y_cent_observable		model0_data0	0.03631609923351888	mmole/l	6.800000000000001	second		
y_cent_observable		model0_data0	0.03592696703690313	mmole/l	6.9	second		
y_cent_observable		model0_data0	0.03553966833763976	mmole/l	7.0	second		
y_cent_observable		model0_data0	0.03515432353771628	mmole/l	7.1000000000000005	second		
y_cent_observable		model0_data0	0.03477106120239236	mmole/l	7.2	second		
y_cent_observable		model0_data0	0.034389994749203665	mmole/l	7.300000000000001	second		
y_cent_observable		model0_data0	0.034011226699869695	mmole/l	7.4	second		
y_cent_observable		model0_data0	0.03363484860390043	mmole/l	7.5	second		
y_cent_observable		model0_data0	0.03326095041640271	mmole/l	7.6000000000000005	second		
y_cent_observable		model0_data0	0.03288961286372075	mmole/l	7.7	second		
y_cent_observable		model0_data0	0.03252090772739936	mmole/l	7.800000000000001	second		
y_cent_observable		model0_data0	0.032154899847870476	mmole/l	7.9	second		
y_cent_observable		model0_data0	0.0317916526138178	mmole/l	8.0	second		
y_cent_observable		model0_data0	0.03143122291031444	mmole/l	8.1	second		
y_cent_observable		model0_data0	0.03107366340875123	mmole/l	8.200000000000001	second		
y_cent_observable		model0_data0	0.03071902315892473	mmole/l	8.3	second		
y_cent_observable		model0_data0	0.030367331532344825	mmole/l	8.4	second		
y_cent_observable		model0_data0	0.03001861932709	mmole/l	8.5	second		
y_cent_observable		model0_data0	0.029672929306914987	mmole/l	8.6	second		
y_cent_observable		model0_data0	0.029330293266110953	mmole/l	8.700000000000001	second		
y_cent_observable		model0_data0	0.02899074102425986	mmole/l	8.8	second		
y_cent_observable		model0_data0	0.028654300946317508	mmole/l	8.9	second		
y_cent_observable		model0_data0	0.028320965928850115	mmole/l	9.0	second		
y_cent_observable		model0_data0	0.027990748366270357	mmole/l	9.1	second		
y_cent_observable		model0_data0	0.027663674799913107	mmole/l	9.200000000000001	second		
y_cent_observable		model0_data0	0.027339757812268415	mmole/l	9.3	second		
y_cent_observable		model0_data0	0.027019008691521375	mmole/l	9.4	second		
y_cent_observable		model0_data0	0.026701437787387188	mmole/l	9.5	second		
y_cent_observable		model0_data0	0.02638702057123223	mmole/l	9.600000000000001	second		
y_cent_observable		model0_data0	0.026075760574912985	mmole/l	9.700000000000001	second		
y_cent_observable		model0_data0	0.02576766438741908	mmole/l	9.8	second		
